school,applicant
香港中文大学系统工程与工程管理硕士,"海南大学, 交通运输, 大四，GPA3.42，雅思6.5"
香港中文大学电子商务与物流技术硕士,"海南大学, 交通运输, 大四，GPA3.42，雅思6.5"
香港大学工业工程与物流管理硕士,"海南大学, 交通运输, 大四，GPA3.42，雅思6.5"
香港科技大学电信学硕士,"上海理工大学, 电子与电气工程, 毕业，GPA61.75，雅思6.5"
香港中文大学信息工程硕士,"天津大学, 信息管理与信息系统（保密管理）, 大四，GPA3.32，雅思6.5"
香港科技大学工程企业管理硕士,"华中科技大学, 能源与动力工程, 应届毕业生，GPA80.8，雅思6.5"
香港大学机械工程硕士,"东南大学, 工程力学, 大四，GPA84.89，雅思6.5"
香港大学机械工程硕士,"大连理工大学, 海洋技术, 大四，GPA80，雅思6.5"
香港科技大学电信学硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA3.28，雅思6.5"
香港中文大学系统工程与工程管理硕士,"郑州大学, 金融学, 已毕业，GPA3.05/4.0"
香港中文大学系统工程与工程管理硕士,"华中科技大学, 能源与动力工程, 应届毕业生，GPA80.8，雅思6.5"
香港中文大学计算机科学硕士,"东北大学, 软件工程, 大四，GPA3.57，雅思6.5"
香港中文大学信息工程硕士,"华南理工大学, 机械自动化, 2年工作经验，GPA3.4，雅思6.5（6）"
香港中文大学电子工程硕士,"同济大学, 电子信息工程, 大四，GPA87.91，雅思6.5"
香港中文大学计算机科学硕士,"南京大学, 计算机科学与技术, 毕业1年，GPA4.24，托福92"
香港中文大学电子商务与物流技术硕士,"南京农业大学, 电子商务, 大四，GPA3.56，雅思7.0，GRE320"
香港中文大学地理信息科学硕士,"西南交通大学, 遥感技术, 大四，GPA84.13，雅思6.5"
香港浸会大学绿色科技（能源）硕士,"仲恺农业工程学院, 园林, 大四，GPA82，雅思6"
香港科技大学电子工程硕士,"南京理工大学, 自动化, 大四，GPA3.33，雅思6.5"
香港中文大学信息工程硕士,"海南大学, 电子科学与技术, 大四，GPA82，雅思6.5"
香港理工大学城市信息学及智慧城市理学硕士,"西南交通大学, 遥感技术, 大四，GPA83.7，雅思6.5"
香港科技大学信息技术硕士,"南京大学, 计算机科学与技术, 毕业1年，GPA84.8，托福92（口语18）"
香港科技大学电信学硕士,"东北大学, 通信工程, 大四，GPA3.38，托福88"
香港科技大学电子工程硕士,"同济大学, 电子信息工程, 大四，GPA4.27/5，雅思6.5"
香港科技大学信息技术硕士,"同济大学, 电子信息工程, 大四，GPA4.27/5，雅思6.5"
香港中文大学电子商务与物流技术硕士,"郑州大学, 金融学, 已毕业，GPA3.05/4.0，托福82"
香港中文大学地理监测与公共管理硕士,"中国矿业大学, 测绘工程, 大四，GPA3.06，雅思6.5"
香港中文大学地理信息科学硕士,"中国矿业大学, 测绘工程, 大四，GPA3.06，雅思6.5"
香港中文大学生物化学及生物医学硕士,"大连理工大学, 精细化工, 工作1年，GPA83.45，托福87"
香港科技大学土木基建工程与管理硕士,"华南理工大学, 建筑工程, 大四，GPA3.49/4.0，雅思6.5"
香港浸会大学绿色科技（能源）硕士,"北京邮电大学世纪学院, 数字媒体技术, 大四，GPA83.9，雅思6.0"
香港科技大学信息技术硕士,"电子科技大学（985）, 软件工程, 毕业1年半，GPA3.31/4.0，托福89"
香港大学运输政策与规划硕士,"苏州科技大学, 地理信息科学, 大四，GPA86，雅思6.5（6.0）"
香港大学电气与电子工程硕士,"南京理工大学, 自动化, 大四，GPA3.33，雅思6.5"
香港科技大学集成电路设计工程硕士,"南京理工大学, 自动化, 大四，GPA3.33，雅思6.5"
香港大学计算机科学硕士,"东北大学, 软件工程, 大四，GPA3.52，雅思6.5（5.5）"
香港科技大学机械工程硕士,"北京航空航天大学, 机械工程, 大四，GPA85"
香港科技大学机械工程硕士,"华中科技大学, 能源与动力工程, 应届毕业生，GPA3.42（80.5），雅思6.5"
香港科技大学机械工程硕士,"中国矿业大学, 机械, 已毕业，GPA3.42，雅思6.5（5.5）"
香港科技大学大数据科技硕士,"同济大学, 计算机科学与技术, 大四，GPA4.5/5，90左右，托福89"
香港大学电气与电子工程硕士,"同济大学, 电子信息工程, 大四，GPA4.27/5，雅思6.5"
香港大学电气与电子工程硕士,"北京林业大学, 电气与电子工程, 大四，GPA86，雅思6"
香港浸会大学环境与公共健康管理硕士,"仲恺农业工程学院, 园林, 大四，GPA82，雅思6"
香港科技大学大数据科技硕士,"武汉大学, 计算机, 毕业，GPA3.66，托福97，GRE321"
香港科技大学工程企业管理硕士,"天津大学, 工程管理, 大四，GPA3.3，雅思7.0"
香港理工大学工程商业管理硕士,"北京交通大学, 西班牙语, 无工作经验，GPA86.4，雅思6.5（6）"
香港科技大学智能建筑物技术与管理硕士,"中南财经政法大学（211）, 工程管理+经济学, 大四，GPA83.35+86，雅思6.5（6）"
香港理工大学电子与信息工程硕士,"上海理工大学, 电子与电气工程, 毕业，GPA59.7"
香港理工大学电子与信息工程硕士,"华南师范大学, 光电信息科学与工程, 大四，GPA3.1，雅思7.0（5.5）"
香港科技大学机械工程硕士,"湖南大学, 机械设计制造及其自动化, 毕业，GPA3.11，雅思6.5"
香港理工大学电子与信息工程硕士,"北京林业大学, 电气与电子工程, 大四，GPA86，雅思6"
香港浸会大学环境与公共健康管理硕士,"江苏科技大学, 环境工程, 大四，GPA83，雅思6.5?5.5?"
香港城市大学土木及建筑工程硕士,"上海大学, 土木工程, 大四，GPA3.05"
香港科技大学环境科学与管理硕士,"青岛科技大学, 环境科学, 三年工作经验，GPA84.17，雅思6.5（5.5）"
香港城市大学多媒体资讯科技硕士,"华中科技大学, 通信工程, 大四，GPA3.2"
香港大学能源工程硕士,"华南理工大学, 能源与动力, 三年工作经验，GPA3.05，雅思6"
香港理工大学环球食品安全管理及风险分析理学硕士,"河北经贸大学, 食品质量与安全, 三年工作经验，GPA82，雅思6"
香港城市大学电子资讯工程学硕士,"华中科技大学, 通信工程, 大四，GPA3.2"
香港城市大学电子资讯工程学硕士,"南京航空航天大学, 自动化, 3年，GPA3.5"
香港城市大学材料工程与纳米技术硕士,"中国矿业大学（徐州）, 化学工程与工艺专业, 大四，GPA82.08，雅思6"
香港城市大学土木及建筑工程硕士,"中南大学, 土木, 大四，GPA82.84，托福93"
香港理工大学资讯科技硕士,"阿德莱德大学, 计算机科学, 毕业半年，GPA4.375/7"
香港理工大学资讯科技硕士,"北京林业大学, 电气工程及其自动化, 大四，GPA81.01，雅思6.5(5.5)"
香港大学环境工程硕士,"兰州大学, 环境工程, 大四，GPA88，雅思7"
香港大学电气与电子工程硕士,"吉林大学, 测控, 大四，GPA84，雅思7"
香港大学机械工程硕士,"西北工业大学, 材料科学与工程, 大四，GPA81.38，雅思6?5?"
香港大学机械工程硕士,"四川大学, 工程力学, 大四，GPA83，托福91"
香港城市大学电子资讯工程学硕士,"西安电子科技大学, 电子信息工程, 毕业1年，GPA3.28"
香港城市大学电子资讯工程学硕士,"东南大学, 通信工程, 1年工作经验，GPA86，雅思6.0"
香港大学电气与电子工程硕士,"哈尔滨工程大学, 光电信息科学与工程, 大四，GPA84.87，雅思6.0"
香港城市大学工程管理硕士,"中南大学, 地球信息科学与技术, 大四，GPA87"
香港科技大学电子工程硕士,"南开大学, 智能科学与技术, 大四，GPA84，雅思7/6"
香港大学电气与电子工程硕士,"南昌大学, 通信工程, 大四，GPA84.24，托福85"
香港大学计算机科学硕士,"西南财经大学, 信息管理与信息系统, 大四，GPA3.4，雅思6.5?5.5?"
香港大学电气与电子工程硕士,"华北电力大学, 自动化, 大四，GPA3.5，雅思6(5.5)"
香港科技大学航空工程硕士,"哈德斯菲尔德大学, 机械, 毕业，GPA68"
香港科技大学化学工程及生物分子工程学硕士,"以色列理工学院, 化学工程, 大四，GPA83.8"
香港科技大学环境工程与管理硕士,"以色列理工学院, 化学工程, 大四，GPA83.8"
香港理工大学机械工程硕士,"南京理工大学, 机械, 大四，GPA3.4，雅思6.5"
香港大学机械工程硕士,"四川大学, 高分子材料, 一年工作经验，GPA80.07"
香港理工大学生物医学工程硕士,"巴黎第五大学, 生命科学, 大三，GPA12，雅思6.0"
香港城市大学建造管理硕士,"哈尔滨工业大学（威海）, 土木, 18年毕业，GPA80，雅思6.5"
香港科技大学电子工程硕士,"同济大学, 电子信息, 已毕业，GPA79，雅思6.5"
香港科技大学电子工程硕士,"吉林大学, 电子科学与技术, 3年工作经验，GPA80，雅思6.5"
香港科技大学机械工程硕士,"哈德斯菲尔德大学, 机械, 毕业，GPA68"
香港科技大学机械工程硕士,"武汉理工大学, 能源动力工程, 两年工作经验，GPA85.24，雅思6.5"
香港大学工业工程与物流管理硕士,"南开大学, 工业工程, 大四，GPA84.2，雅思6.5(83)"
香港中文大学电子商务与物流技术硕士,"南开大学, 工业工程, 大四，GPA84.2，雅思6.5(83)"
香港中文大学系统工程与工程管理硕士,"南开大学, 工业工程, 大四，GPA84.2，雅思6.5(83)"
香港大学电气与电子工程硕士,"南开大学, 智能科学与技术, 大四，GPA84，雅思7/6"
香港科技大学化学工程及生物分子工程学硕士,"四川大学, 高分子材料, 一年工作经验，GPA80.07"
香港城市大学生物医学工程硕士,"南方科技大学, 生物医学工程, 大四，GPA2.9"
香港大学电气与电子工程硕士,"武汉理工大学, 电子信息, 大四，GPA84，雅思6.5"
香港城市大学生物医学工程硕士,"南京中医药大学, 生物制药, 大四，GPA82.8，雅思6"
香港科技大学大数据科技硕士,"北京科技大学, 数学与应用数学, 大四，GPA86，雅思6.5"
香港科技大学环境工程与管理硕士,"湖南大学, 给排水工程, 大四，GPA3.28，雅思6.5(5.5)"
香港城市大学机械工程硕士,"长安大学, 材料成型及控制工程, 大四，GPA75，雅思6"
香港理工大学国际航运及物流管理硕士,"上海海事大学, 交通管理（航运管理）, 一年工作经验，GPA3.12，雅思6.5"
香港理工大学电子与信息工程硕士,"太原理工大学, 电子科学与技术, 大四，GPA3.71/5，雅思6.5"
香港城市大学能源及环境硕士,"东北农业大学, 环境工程/会计, 大四，GPA81.78/82.1，雅思6/450"
香港城市大学电子资讯工程学硕士,"哈尔滨工程大学, 光电信息科学与工程, 大四，GPA84.87，雅思6.0"
香港科技大学大数据科技硕士,"武汉大学, 软件工程, 大四，GPA3.7，雅思7(6)，GRE321"
香港城市大学电子资讯工程学硕士,"南昌大学, 通信工程, 大四，GPA84.24，托福85"
香港城市大学电子资讯工程学硕士,"同济大学, 电子信息, 已毕业，GPA79，雅思6.5"
香港中文大学系统工程与工程管理硕士,"对外经济贸易大学, 物流管理, 大四，GPA3.5，雅思6.5"
香港中文大学生物化学及生物医学硕士,"南开大学, 化学, 毕业，GPA83，雅思6.5(5.5)"
香港中文大学营养、食品科学和技术硕士,"西北农林科技大学, 农学, 一年工作经验，GPA86.5 ，雅思7"
香港大学工业工程与物流管理硕士,"东北农业大学, 物流工程, 大四，GPA83，雅思6.5(5.5)"
香港城市大学工程管理硕士,"中南大学, 自动化, 一年工作经验，GPA77.87，雅思6.5"
香港城市大学电子商贸硕士,"苏州大学, 电子商务, 已毕业，GPA3.3，雅思6.5"
香港大学工业工程与物流管理硕士,"对外经济贸易大学, 物流管理, 大四，GPA3.26，雅思6.5(6.0)"
香港科技大学智能建筑物技术与管理硕士,"上海大学, 土木工程, 大四，GPA79，雅思6.5?5.5?"
香港科技大学环境工程与管理硕士,"中国石油大学（华东）, 环保设备与工程, 大四，GPA82.5，雅思7?6?"
香港科技大学信息技术硕士,"四川大学, 计算机, 大四，GPA87.96，雅思6.5(5.5)"
香港中文大学电子商务与物流技术硕士,"对外经济贸易大学, 物流管理, 大四，GPA3.5，雅思6.5"
香港科技大学智能建筑物技术与管理硕士,"中国矿业大学（徐州）, 建筑学, 大四，GPA3.14，托福89"
香港科技大学电子工程硕士,"吉林大学, 测控, 大四，GPA82，雅思7"
香港理工大学机械工程硕士,"长安大学, 材料成型及控制工程, 大四，GPA75，雅思6"
香港理工大学生物医学工程硕士,"北京林业大学, 生物工程, 大四，GPA70.4，雅思6"
香港理工大学环境管理及工程学硕士,"浙江工商大学, 环境工程, 毕业，GPA84.89，托福89"
香港浸会大学环境与公共健康管理硕士,"巴黎第五大学, 生命科学, 大三，GPA12，雅思6.0"
香港城市大学多媒体资讯科技硕士,"北京林业大学, 电气工程及其自动化, 大四，GPA81.01，雅思6.5(5.5)"
香港理工大学资讯科技硕士,"广东外语外贸大学, 软件工程, 两年工作经验，GPA87，雅思6"
香港科技大学信息技术硕士,"武汉大学, 软件工程, 大四，GPA3.7，雅思7(6)，GRE321"
香港城市大学电子资讯工程学硕士,"北京信息科技大学, 测控, 大四，GPA81，雅思6"
香港城市大学电子资讯工程学硕士,"北京交通大学, 轨道交通信号控制, 大四，GPA82.2，雅思6.5"
香港城市大学多媒体资讯科技硕士,"广州大学, 软件工程, 大四，GPA82.5，雅思6.5(5.5)"
香港理工大学电子与信息工程硕士,"吉林大学, 电子科学与技术, 3年工作经验，GPA80，雅思6.5"
香港城市大学多媒体资讯科技硕士,"武汉理工大学, 电子信息, 大四，GPA84，雅思6.5"
香港城市大学土木及建筑工程硕士,"太原理工大学, 土木工程, 大四，GPA81.34，雅思6.5"
香港理工大学国际航运及物流管理硕士,"上海海事大学, 航运管理, 大四，GPA3.8，雅思6.5"
香港理工大学国际航运及物流管理硕士,"上海海事大学, 交通管理, 大四，GPA3.74/4，雅思6.5"
香港大学环境工程硕士,"湖南大学, 给排水工程, 大四，GPA3.28，雅思6.5(5.5)"
香港科技大学机械工程硕士,"四川大学, 工程力学, 大四，GPA83，托福91"
香港城市大学电子资讯工程学硕士,"北京林业大学, 电气工程及其自动化, 大四，GPA81.01，雅思6.5(5.5)"
香港科技大学信息技术硕士,"华东师范大学, 电子信息, 大四，GPA3.39，雅思7.5"
香港城市大学能源及环境硕士,"青岛科技大学, 环境科学, 三年工作经验，GPA84.17，雅思6.5（5.5）"
香港城市大学工程管理硕士,"南京农业大学, 工程管理, 大四，GPA89，雅思6"
香港科技大学电信学硕士,"同济大学, 电子信息, 已毕业，GPA79，雅思6.5"
香港大学基础设施项目管理硕士,"重庆大学, 工程管理, 大四，GPA80，雅思7"
香港城市大学生物医学工程硕士,"密苏里大学, 生物, 大四，GPA2.7"
香港理工大学制造系统工程与管理硕士,"中南大学, 自动化, 一年工作经验，GPA77.87，雅思6.5"
香港城市大学生物医学工程硕士,"浙江工业大学, 药学, 大四，GPA2.9"
香港科技大学集成电路设计工程硕士,"南京航空航天大学, 生物医学工程, 毕业，GPA4.0，雅思6.5"
香港科技大学集成电路设计工程硕士,"南昌大学, 通信工程, 大四，GPA84.24，托福85"
香港中文大学营养、食品科学和技术硕士,"四川农业大学, 烟草, 大四，GPA3.56，雅思6.5"
香港理工大学工业物流系统硕士,"南开大学, 工业工程, 大四，GPA84.2，雅思6.5(83)"
香港科技大学环境健康和安全硕士,"河海大学, 水文, 大四，GPA81.74，托福81"
香港中文大学电子商务与物流技术硕士,"对外经济贸易大学, 电子商务, 已毕业，GPA81，雅思6.5"
香港中文大学信息工程硕士,"山东大学, 能源与动力工程, 大四，GPA80，雅思7.5/6"
香港科技大学化学工程及生物分子工程学硕士,"大连理工大学, 化学工程, 大四，GPA85，托福95"
香港城市大学建造管理硕士,"南京农业大学, 工程管理, 大四，GPA89，雅思6"
香港中文大学电子商务与物流技术硕士,"东北农业大学, 物流工程, 大四，GPA83，雅思6.5(5.5)"
香港科技大学智能建筑物技术与管理硕士,"中国矿业大学, 工程管理, 大四，GPA83，雅思6.5"
香港城市大学建造管理硕士,"长安大学, 交通工程, 大四，GPA76，雅思6/5.5"
香港科技大学电信学硕士,"山东大学, 通信, 大四，GPA83，托福92，GRE315"
香港城市大学建造管理硕士,"中国矿业大学（徐州）, 工程管理, 已毕业，GPA2.85"
香港科技大学国际航空运输营运管理硕士,"南京航空航天大学, 机场运行与管理, 大四，GPA3.2/5，雅思7"
香港科技大学国际航空运输营运管理硕士,"南京航空航天大学, 交通运输（民航）, 大四，GPA3.5，雅思7.0?6.5?"
香港理工大学工业物流系统硕士,"上海海事大学, 航运管理, 大四，GPA3.8，雅思6.5"
香港中文大学计算机科学硕士,"北京林业大学, 信息管理与信息系统, 大四，GPA88.16，雅思6.5"
香港中文大学电子商务与物流技术硕士,"中国海洋大学, 国际经济与贸易, 大四，GPA89.65，雅思7，GMAT720"
香港大学工业工程与物流管理硕士,"湖南大学, 机械设计制造及其自动化, 三年工作经验，GPA3.37，雅思6.5?5.5?"
香港中文大学系统工程与工程管理硕士,"中国矿业大学, 工程管理, 大四，GPA86.5，雅思7"
香港城市大学建造管理硕士,"重庆大学, 工程造价, 大四，GPA80，雅思7"
香港中文大学信息工程硕士,"吉林大学, 电子科学与技术, 3年工作经验，GPA80，雅思6.5"
香港中文大学信息工程硕士,"山东大学, 通信, 工作2年，GPA83，托福92，GRE315"
香港城市大学建造管理硕士,"上海大学, 土木工程, 大四，GPA79，雅思6.5?5.5?"
香港城市大学工程管理硕士,"中国矿业大学, 工程管理, 大四，GPA86.5，雅思7"
香港浸会大学环境与公共健康管理硕士,"华东理工大学, 生物工程, 两年工作经验，GPA77，雅思6.5"
香港中文大学地理监测与公共管理硕士,"中南财经政法大学, 都市管理, 大四，GPA3.19，雅思6.5"
香港中文大学地理信息科学硕士,"中南财经政法大学, 都市管理, 大四，GPA3.19，雅思6.5"
香港城市大学生物医学工程硕士,"东北大学, 生物医学工程, 大四，GPA2.8，雅思6.5"
香港科技大学机械工程硕士,"大连理工大学, 机械工程, 大四，GPA84，托福93"
香港科技大学机械工程硕士,"中国石油大学（华东）, 环保设备与工程, 大四，GPA82.5，雅思7?6?"
香港科技大学土木基建工程与管理硕士,"东南大学, 道路桥梁, 大四，GPA83，雅思7"
香港科技大学土木基建工程与管理硕士,"东北大学, 安全工程, 大四，GPA85.2，托福101"
香港科技大学机械工程硕士,"华南理工大学, 热能与动力工程, 四年工作经验，GPA2.95，雅思7?6?"
香港科技大学化学工程及生物分子工程学硕士,"太原理工大学, 应用化学, 大四，GPA2.88 79，托福84"
香港科技大学电子工程硕士,"南京理工大学, 光信息, 大四，GPA3.73，雅思6.5"
香港科技大学化学工程及生物分子工程学硕士,"福州大学, 化学, 大四，GPA3.25，托福88"
香港城市大学电子商贸硕士,"东北农业大学, 物流工程, 一年工作经验，GPA81"
香港科技大学化学工程及生物分子工程学硕士,"南开大学, 化学, 毕业，GPA83，雅思6.5(5.5)"
香港大学机械工程硕士,"湖南大学, 机械设计制造及其自动化, 三年工作经验，GPA3.37，雅思6.5?5.5?"
香港科技大学化学工程及生物分子工程学硕士,"以色列理工学院, 化学工程, 大四，GPA79.7"
香港科技大学大数据科技硕士,"南开大学, 统计学, 大四，GPA85，托福101，GRE319"
香港中文大学信息工程硕士,"北京林业大学, 电气工程及其自动化, 大四，GPA81.01，雅思6.5(5.5)"
香港科技大学工程企业管理硕士,"浙江大学, 船舶与海洋工程, 大四，GPA84，雅思7"
香港科技大学大数据科技硕士,"西安交通大学, 自动化, 大四，GPA85，托福91"
香港科技大学信息技术硕士,"四川大学, 信息安全, 大四，GPA84.8，雅思6.5(5.5)"
香港中文大学信息工程硕士,"南开大学, 物流管理, 大四，GPA86，雅思7.5"
香港中文大学计算机科学硕士,"华东师范大学, 电子信息, 大四，GPA3.39，雅思7.5"
香港中文大学计算机科学硕士,"武汉理工大学, 计算机, 大四，GPA88，托福88"
香港城市大学电子资讯工程学硕士,"东北电力大学, 电气工程及其自动化, 大四，GPA77，雅思6?5?"
香港城市大学材料工程与纳米技术硕士,"南方科技大学, 化学, 大四，GPA3.07，托福86"
香港大学机械工程硕士,"郑州大学, 工程力学, 大四，GPA3.4，雅思6.5"
香港理工大学土木工程硕士,"长安大学, 交通工程, 大四，GPA76，雅思6/5.5"
香港理工大学机械工程硕士,"大连理工大学, 机械设计制造及其自动化, 四年工作经验，GPA78.2，雅思6"
香港中文大学系统工程与工程管理硕士,"中国矿业大学, 工程管理, 大四，GPA83，雅思6.5"
香港中文大学信息工程硕士,"南开大学, 自动化, 毕业，GPA82，托福79"
香港中文大学系统工程与工程管理硕士,"东北大学, 安全工程, 大四，GPA85.2，托福101"
香港城市大学电子资讯工程学硕士,"南京师范大学, 电气工程, 大四，GPA83，雅思7"
香港中文大学计算机科学硕士,"上海大学, 电子信息工程（卓越工程师培养计划）, 大四，GPA85，雅思6.5"
香港科技大学电信学硕士,"东北大学, 生物医学工程, 大四，GPA2.8，雅思6.5"
香港科技大学机械工程硕士,"郑州大学, 工程力学, 大四，GPA3.4，雅思6.5"
香港中文大学地理监测与公共管理硕士,"南京农业大学, 人文地理与城乡规划, 大四，GPA86，托福100"
香港中文大学地理信息科学硕士,"南京农业大学, 人文地理与城乡规划, 大四，GPA86，托福100"
香港科技大学航空工程硕士,"南京航空航天大学, 交通运输（民航）, 大四，GPA3.5，雅思7.0?6.5?"
香港科技大学航空工程硕士,"郑州大学, 工程力学, 大四，GPA3.4，雅思6.5"
香港科技大学机械工程硕士,"湖南大学, 机械设计制造及其自动化, 工作三年，GPA3.37，雅思6.5?5.5?"
香港理工大学环境管理及工程学硕士,"华东理工大学, 生物工程, 两年工作经验，GPA77，雅思6.5"
香港理工大学环境管理及工程学硕士,"青岛科技大学, 环境科学, 三年工作经验，GPA84.17，雅思6.5（5.5）"
香港理工大学环境管理及工程学硕士,"东北农业大学, 环境工程/会计, 大四，GPA81.78/82.1，雅思6/450"
香港科技大学电信学硕士,"北京林业大学, 电气与电子工程, 大四，GPA81.01，雅思6.5(5.5)"
香港理工大学电子与信息工程硕士,"北京林业大学, 自动化, 五年工作经验，GPA71，雅思6.5"
香港科技大学智能建筑物技术与管理硕士,"东北大学, 安全工程, 大四，GPA85.2，托福101"
香港科技大学智能建筑物技术与管理硕士,"太原理工大学, 土木工程, 大四，GPA81.34，雅思6.5"
香港理工大学土木工程硕士,"太原理工大学, 土木工程, 大四，GPA81.34，雅思6.5"
香港科技大学电子工程硕士,"西安交通大学, 自动化, 大四，GPA85，托福91"
香港科技大学电子工程硕士,"哈尔滨工业大学（威海）, 测控, 大四，GPA85，雅思7"
香港科技大学电子工程硕士,"上海大学, 电子信息工程（卓越工程师培养计划）, 大四，GPA85，雅思6.5"
香港城市大学材料工程与纳米技术硕士,"西北工业大学, 材料科学与工程, 大四，GPA81.38，雅思6?5?"
香港理工大学电子与信息工程硕士,"湖南大学, 通信工程, 大四，GPA77，雅思6"
香港科技大学集成电路设计工程硕士,"太原理工大学, 电子科学与技术, 大四，GPA3.71/5，雅思6.5"
香港理工大学电子与信息工程硕士,"北京林业大学, 电气工程及其自动化, 大四，GPA81.01，雅思6.5(5.5)"
香港科技大学大数据科技硕士,"东南大学, 测控技术与仪器, 大四，GPA3.5，雅思6.5"
香港科技大学工程企业管理硕士,"东北大学, 安全工程, 大四，GPA85.2，托福101"
香港理工大学生物医学工程硕士,"四川农业大学, 烟草, 大四，GPA3.56，雅思6.5"
香港科技大学大数据科技硕士,"中山大学, 通信工程, 18年毕业，GPA84，托福103，GRE324"
香港科技大学环境健康和安全硕士,"中国矿业大学（徐州）, 环境工程, 大四，GPA82，雅思6.5"
香港理工大学电子与信息工程硕士,"吉林大学, 材料科学与工程, 三年工作经验，GPA73，雅思6?5.5?"
香港中文大学机械与自动化工程硕士,"太原理工大学, 电子科学与技术, 大四，GPA3.71/5，雅思6.5"
香港中文大学系统工程与工程管理硕士,"南开大学, 物流管理, 大四，GPA89，雅思7.5，GMAT740"
香港中文大学机械与自动化工程硕士,"浙江大学, 船舶与海洋工程, 大四，GPA84，雅思7"
香港科技大学信息技术硕士,"南京理工大学, 光信息, 大四，GPA3.73，雅思6.5"
香港科技大学工程企业管理硕士,"南开大学, 物流管理, 大四，GPA89，雅思7.5，GMAT740"
香港中文大学电子商务与物流技术硕士,"对外经济贸易大学, 物流管理, 大四，GPA3.26，托福87"
香港科技大学工程企业管理硕士,"中国海洋大学, 国际经济与贸易, 大四，GPA88+，雅思7，GMAT720"
香港中文大学信息工程硕士,"东南大学, 测控技术与仪器, 大四，GPA3.5，雅思6.5"
香港中文大学机械与自动化工程硕士,"郑州大学, 工程力学, 大四，GPA3.4，雅思6.5"
香港中文大学信息工程硕士,"四川大学, 信息安全, 大四，GPA84.8，雅思6.5(5.5)"
香港科技大学信息技术硕士,"武汉理工大学, 计算机, 大四，GPA88，托福88"
香港中文大学计算机科学硕士,"北京邮电大学, 物联网工程, 半年工作经验，GPA85.45，雅思6.5"
香港城市大学机械工程硕士,"南京航空航天大学, 工程力学, 一年工作经验，GPA2.9"
香港城市大学建造管理(建造项目管理/房地产管理)硕士,"海南大学, 土地资源管理, 大四，GPA3.26"
香港浸会大学绿色科技（能源）硕士,"青岛科技大学, 机械工程, 大四，GPA78，雅思6"
香港中文大学电子商务与物流技术硕士,"中央财经大学, 电子商务, 大四，GPA83.64，托福94"
香港科技大学航空工程硕士,"大连海事大学, 船舶与海洋工程, 大四，GPA85+，雅思6"
香港大学计算机科学硕士,"西南财经大学, 计算机科学与技术, 大四，GPA84，托福86，GRE310"
香港大学机械工程硕士,"大连海事大学, 船舶与海洋工程, 大四，GPA85+，雅思6"
香港城市大学机械工程硕士,"西安交通大学, 过程装备与控制工程, 大四，GPA78"
香港大学计算机科学硕士,"哈尔滨工业大学, 软件工程, 大四，GPA81.25，雅思6.5(5.5)"
香港大学基础设施项目管理硕士,"湖南大学, 土木工程, 17年毕业，GPA82，雅思6.5"
香港城市大学电子资讯工程学硕士,"澳门大学, 电机及电脑工程, 大四，GPA84，雅思6.5"
香港大学运输政策与规划硕士,"上海海事大学, 交通管理（航运管理）, 大四，GPA86，雅思7"
香港大学环境工程硕士,"重庆大学, 给排水科学与工程, 大四，GPA3.31，托福91"
香港大学环境工程硕士,"四川农业大学, 环境科学, 大四，GPA84，雅思6.5"
香港城市大学电子资讯工程学硕士,"哈尔滨工业大学（威海）, 测控技术与仪器, 大四，GPA82"
香港大学环境工程硕士,"南京理工大学, 环境工程, 大四，GPA3.4，雅思6"
香港城市大学土木及建筑工程硕士,"河北工业大学, 土木工程（交通工程方向）, 大四，GPA2.81，雅思6"
香港科技大学化学工程及生物分子工程学硕士,"吉林大学, 食品, 大四，GPA80.6，雅思6.5(5.5)"
香港城市大学能源及环境硕士,"吉林大学, 包装工程, 工作2年，GPA 80.49，雅思6(5.5)"
香港科技大学电信学硕士,"电子科技大学, 电子信息工程, 大四，GPA80.4，雅思6.5"
香港城市大学机械工程硕士,"西北工业大学, 材料成型及控制工程, 大四，GPA76.76，雅思6.5(5.5)"
