school,applicant
香港科技大学电信学硕士offer一枚,"上海大学, 通信工程, 大四，GPA 85，雅思 7 "
香港科技大学化学工程及生物分子工程学硕士offer一枚,"华中科技大学, 生物医学工程, 大四，GPA82， 雅思6.5"
香港科技大学电子工程硕士offer一枚,"上海大学, 通信工程, 大四，GPA 85，雅思 7"
香港科技大学电子工程硕士offer一枚,"西北工业大学, 信息工程, 大四，GPA 87， 雅思 6.5"
香港科技大学电信学硕士offer一枚,"西北工业大学, 信息工程, 大四，GPA 87， 雅思 6.5"
香港城市大学电子商贸硕士offer一枚,"武汉大学, 财政学, 大四，GPA 86，托福 88"
香港科技大学信息技术硕士offer一枚,"西南财经大学, 信息管理与信息系统, 大四，GPA 83， 雅思7"
香港中文大学生物医学工程硕士offer一枚,"华中科技大学, 生物医学工程, 大四，GPA 82， 雅思 6.5"
香港科技大学大数据科技硕士offer一枚,"北京外国语大学, 电子商务, 大四，GPA 88，雅思7.5，GRE 318+3.5"
香港科技大学电子工程硕士offer一枚,"湖南大学, 电气工程及其自动化, 大四，GPA 84，托福90"
香港科技大学环境科学与管理硕士offer一枚,"陕西师范大学, 环境科学, 大四，托福83"
香港科技大学电信学硕士offer一枚,"中山大学, 通信工程, 大四，GPA 3.1，雅思6，GRE 308"
香港城市大学建造管理硕士offer一枚,"哈尔滨工业大学, 城市规划, 大四，GPA 80，六级460"
香港城市大学计算机科学硕士offer一枚,"福州大学, 物联网工程, 大四，GPA 80.6，托福 94"
香港大学运输政策与规划硕士offer一枚,"南京大学, 城市规划, 大四，GPA 82.5，雅思6.5"
香港科技大学大数据科技硕士offer一枚,"西蒙弗雷泽大学, 统计学, 大四，GPA 3.5"
香港科技大学机械工程硕士offer一枚,"上海交通大学, 材料科学与工程, 大四，GPA 87，雅思 6.5"
香港大学工业工程与物流管理硕士offer一枚,"上海交通大学, 材料科学与工程, 大四，GPA 87，雅思 6.5"
香港理工大学屋宇设备工程硕士offer一枚,"哈尔滨工业大学, 建筑环境与设备工程, 大四，GPA 2.5，托福 80"
香港大学食品安全和毒理学硕士offer一枚,"西北农林科技大学, 葡萄与葡萄酒工程, 大四，GPA 83，雅思 5.5申请"
香港大学电气与电子工程硕士offer一枚,"中南大学, 电气工程及其自动化, 大四，GPA 85.95，托福 87"
香港中文大学计算机科学offer一枚,"中南大学, 计算机科学与技术, 大四，GPA 89.85，托福 95，GRE 308+2.5"
香港大学计算机科学硕士offer一枚,"中南大学, 计算机科学与技术, 大四，GPA 89.85，托福 95，GRE 308+2.5"
香港大学机械工程硕士offer一枚,"南京理工大学, 机械设计及其自动化, 大四，GPA 2.93，雅思 6"
香港大学计算机科学硕士offer一枚,"华中科技大学, 计算机, 大四，GPA 79，托福 93"
香港中文大学计算机科学硕士offer一枚,"中国药科大学, 信息管理与信息系统, 大四，GPA 87.5，六级 458"
香港理工大学测绘及地理资讯学-地理资讯硕士offer一枚,"哈尔滨工业大学, 城市规划, 大四，GPA 80，雅思6"
香港大学电气与电子工程硕士offer一枚,"四川大学, 电子信息工程, 已毕业，GPA 81，雅思7"
香港大学电气与电子工程硕士offer一枚,"北京化工大学, 自动化, 大四，GPA 3.15/4.33，雅思6"
香港城市大学计算机科学硕士offer一枚,"湖南大学, 软件工程, 已毕业，GPA 75，托福89"
香港大学电气与电子工程硕士offer一枚,"南京航空航天大学, 信息工程, 大四，GPA 3.2/5，雅思6.5"
香港理工大学电机工程硕士offer一枚,"上海理工大学, 自动化, 大四，GPA 4.08/5，托福 96"
香港大学工业工程与物流管理硕士offer一枚,"大连海事大学, 航运管理, 大四， GPA 81.3，雅思 6.5"
香港大学电气与电子工程硕士offer一枚,"合肥工业大学, 电气与电子工程, 大四，GPA 81，雅思 6"
香港大学电气与电子工程硕士offer一枚,"武汉大学, 电气工程与自动化, 大四，GPA 86，雅思6 "
香港城市大学电子资讯工程学硕士offer一枚,"东南大学, 信息工程, 大四，GPA 86，雅思6.5"
香港理工大学电子与信息工程硕士offer一枚,"东南大学, 信息工程, 大四，GPA 86，雅思6.5"
香港中文大学计算机科学硕士offer一枚,"上海交通大学, 船舶工程, 大四，GPA 82，托福90 "
香港城市大学能源及环境硕士offer一枚,"华北电力大学（保定）, 自动化, 大四，GPA 79，雅思6.5"
香港城市大学电子资讯工程学硕士offer一枚,"华北电力大学（保定）, 自动化, 大四，GPA 79，雅思6.5"
香港大学电气与电子工程硕士offer一枚,"华北电力大学, 风能与动力工程, 已毕业，GPA 84.7，雅思 6.5"
香港大学交通工程硕士offer一枚,"中南大学, 交通设备信息工程, 大四，GPA 84，雅思6 "
香港大学机械工程硕士offer一枚,"西安交通大学, 机械工程, 大四，GPA 85，托福82"
香港城市大学电子资讯工程学硕士offer一枚,"中山大学, 通信工程, 大四，GPA 84， 六级517"
香港大学机械工程硕士offer一枚,"中国农业大学, 机械设计制造及其自动化, 大四，GPA 3.17， 雅思 6"
香港科技大学机械工程硕士offer一枚,"华南理工大学, 机械工程及其自动化, 已毕业，GPA 75，雅思 6.0"
香港大学食品安全和毒理学硕士offer一枚,"上海应用技术大学, 分析化学, 大四，GPA 87，雅思6.5，奥克兰理工大学化学双学位"
香港大学机械工程硕士offer一枚,"山东大学, 材料成型及控制工程, 大四，GPA 84， 雅思 7"
香港中文大学机械与自动化工程硕士offer一枚,"东北大学秦皇岛分校, 机械工程及其自动化, 大四，GPA 88，无雅思申请"
香港中文大学电子工程硕士offer一枚,"上海大学, 电子科学与技术, 大四，GPA 3.33，雅思 6 "
香港科技大学机械工程硕士offer一枚,"南京理工大学, 机械工程及自动化, 大四，GPA2.93，雅思 6"
香港科技大学环境健康和安全硕士offer一枚,"华南农业大学, 环境工程, 已毕业，GPA3.54，雅思 6"
香港大学计算机科学硕士offer一枚,"华东师范大学, 计算机科学与技术, 大四，GPA 3.38/4，雅思 6"
香港中文大学系统工程与工程管理硕士offer一枚,"武汉大学, 软件工程, 已毕业，GPA 3.05，托福 80"
香港科技大学信息技术硕士offer一枚,"武汉大学, 软件工程, 已毕业，GPA 3.05，托福 80"
香港大学工业工程与物流管理硕士offer一枚,"东南大学, 交通运输, 大四，GPA 82.7，托福 86"
香港中文大学系统工程与工程管理硕士offer一枚,"上海交通大学, 电气工程及其自动化, 大四，GPA 83.5，雅思 6.5 "
香港大学机械工程硕士offer一枚,"中南大学, 交通设备信息工程, 大四，GPA 84，雅思6 "
香港大学计算机科学硕士offer一枚,"北京语言大学, 计算机科学与技术, 大四，GPA 88，托福94，GRE311"
香港科技大学环境科学与管理硕士offer一枚,"西北农林科技大学, 资源环境科学, 大四，GPA 78.6，雅思6.5"
香港大学机械工程硕士offer一枚,"山东大学, 材料科学与工程, 大四，GPA 85，雅思6.5"
香港中文大学地球信息科学硕士offer一枚,"中山大学, 地理信息系统, 大四，GPA 88，雅思 6.5 "
香港中文大学电子商务与物流技术硕士offer一枚,"华南理工大学, 电子商务, 大四，GPA 83， 雅思 6.5"
香港科技大学电信学硕士offer一枚,"上海交通大学, 电子信息科学, 大四，GPA3.05/4.3，托福89"
香港科技大学机械工程硕士offer一枚,"厦门大学, 飞行器动力工程, 大四，GPA 81，托福 83"
香港城市大学计算机科学硕士offer一枚,"长安大学, 网络工程, 大四，GPA 80， 六级453"
香港科技大学大数据科技硕士offer一枚,"中国人民大学, 统计, 大四，GPA 88，雅思6.5"
香港科技大学机械工程硕士offer一枚,"中国农业大学, 机械设计制造及其自动化, 大四，GPA 3.17，雅思 6"
香港科技大学大数据技术硕士offer一枚,"吉林大学, 软件工程, GPA81，托福98，两年工作经验"
香港科技大学电信学硕士offer一枚,"电子科技大学, 电子信息工程, 大四，GPA 77，雅思6.5"
香港科技大学机械工程硕士offer一枚,"西安交通大学, 机械工程, 大四，GPA 85，托福82"
香港中文大学系统工程与工程管理硕士offer一枚,"西北大学, 金融数学与统计, 大四，GPA 3.2，雅思6.5"
香港理工大学机械工程硕士offer一枚,"华南理工大学, 机械工程及自动化, 已毕业，GPA 75，雅思 6.0"
香港科技大学电信学硕士offer一枚,"南京航空航天大学, 信息工程, 大四，GPA 3.2/5，雅思6.5"
香港科技大学集成电路设计工程硕士offer一枚,"东南大学, 信息工程, 大四，GPA 86，雅思6.5"
香港科技大学电子工程硕士offer一枚,"东南大学, 信息工程, 大四，GPA 86，雅思6.5"
香港理工大学电子与信息工程硕士offer一枚,"上海交通大学, 船舶工程, 大四，GPA 82，托福90"
香港城市大学土木及建筑工程硕士offer一枚,"合肥工业大学, 土木工程, 研二，GPA 80，六级 473"
香港大学机械工程硕士offer一枚,"厦门大学, 飞行器动力工程, 大四，GPA 81，托福 83"
香港理工大学多媒体科技硕士offer一枚,"麦克莫瑞学院, 数字技术, 大四，海外本科，GPA 3.5"
香港城市大学土木及建筑工程硕士offer一枚,"哈尔滨工业大学, 建筑环境与设备工程, 大四，GPA 2.5，托福 80"
香港科技大学土木基建工程与管理硕士offer一枚,"重庆大学, 土木工程, 大四，GPA 81，雅思 6.5"
香港城市大学电子资讯工程学硕士offer一枚,"上海大学, 电子科学与技术, 大四，GPA 3.33，雅思 6"
香港科技大学机械与航空工程博士offer一枚,"哈尔滨工业大学, 材料加工工程, 研二，托福89，GPA 90，有科研经历"
香港科技大学土木基建工程与管理硕士offer一枚,"中国矿业大学（徐州）, 土木工程, 大四，GPA 82.5，雅思6"
香港科技大学土木基建工程与管理硕士offer一枚,"中国矿业大学（徐州）, 土木工程, 大四，GPA 82，雅思6"
香港科技大学土木基建工程与管理硕士offer一枚,"中国矿业大学（徐州）, 土木工程, 大四，GPA 84，雅思6"
香港中文大学电子工程硕士offer一枚,"合肥工业大学, 测控技术与仪器, 大四，GPA 81，雅思6申请"
香港浸会大学绿色科技硕士offer一枚,"华北电力大学, 核科学与核技术, 大四，GPA 3.15/5，雅思 6.0"
香港科技大学智能建筑物技术和管理硕士offer一枚,"哈尔滨工业大学, 建筑环境与设备工程, 大四，GPA 2.5，托福 80"
香港城市大学材料工程与纳米技术硕士offer一枚,"华南理工大学, 材料加工工程, 研三，研究生GPA 91.68，本科材料科学与工程 本科 3.6/5，托福 87"
香港中文大学信息工程硕士offer一枚,"上海交通大学, 电子信息科学, 大四，GPA 3.05/4.3，托福 89"
香港理工大学项目管理硕士offer一枚,"北京航空航天大学, 飞行器设计与工程, 已毕业，GPA 77，雅思5.5申请"
香港科技大学机械工程硕士offer一枚,"吉林大学, 热能与动力工程, 大四，GPA 82，雅思6"
香港中文大学计算机科学硕士offer一枚,"东南大学, 软件工程, 大四，GPA 82，托福88"
香港中文大学电子工程硕士offer一枚,"四川大学, 电子信息工程, 已毕业，GPA 81，雅思7"
香港科技大学化学工程及生物分子工程学硕士offer一枚,"东华大学, 轻化工程, 一年工作经验，GPA 3.02，托福81"
香港中文大学生物医学工程硕士offer一枚,"华东理工大学, 高分子材料与工程, 大四，GPA 80，雅思 6.5"
香港城市大学电子商贸硕士offer一枚,"华南理工大学, 电子商务, 大四，GPA 83， 雅思 6.5"
香港中文大学机械与自动化工程硕士offer一枚,"西安交通大学, 机械工程, 大四，GPA 85，托福82"
香港科技大学工程企业管理硕士offer一枚,"山东大学, 材料科学与工程, 大四，GPA 85，雅思6.5"
香港中文大学信息工程硕士offer一枚,"中山大学, 通信工程, 大四，GPA 3.1，雅思6申请，GRE 308"
香港城市大学能源及环境硕士offer一枚,"西北农林科技大学, 资源环境科学, 大四，GPA 78.6，雅思6.5"
香港科技大学化学工程及生物分子工程学硕士offer一枚,"华东理工大学, 高分子材料与工程, 大四，GPA 80，雅思 6.5"
香港理工大学电机工程硕士offer一枚,"中南大学, 交通设备信息工程, 大四，GPA 83.6，雅思6"
香港科技大学机械工程硕士offer一枚,"中南大学, 交通设备信息工程, 大四，GPA 83.6，雅思6"
香港城市大学能源及环境硕士offer一枚,"大连海事大学, 环境工程, 大四，GPA 75，雅思 6.5"
香港城市大学能源及环境硕士offer一枚,"东南大学, 环境科学与工程, 大四，GPA 75，雅思 6.5"
香港中文大学信息工程硕士offer一枚,"北京化工大学, 计算机科学与技术, 大四，GPA 3.49，雅思6.5"
香港科技大学集成电路设计工程硕士offer一枚,"电子科技大学, 电子科学与技术, 大四，托福85，GPA80"
香港科技大学信息技术硕士offer一枚,"上海交通大学, 计算机, 大四，GPA 82，托福102，GRE 318"
香港城市大学电子资讯工程学硕士offer一枚,"上海交通大学, 电子信息科学, 大四，GPA 3.05/4.3，托福 89"
香港科技大学智能楼宇技术和管理硕士offer一枚,"哈尔滨工程大学, 土木工程, 大四，GPA 78.85，雅思 6"
香港中文大学营养、食品科学和技术硕士offer一枚,"暨南大学, 食品质量与安全, 大四，GPA 82，雅思6.5"
香港城市大学电子资讯工程学硕士offer一枚,"电子科技大学, 电子信息工程, 大四，GPA 77，雅思6.5"
香港科技大学机械工程硕士offer一枚,"山东大学, 材料成型及控制工程, 大四，GPA 81.4，托福89"
香港科技大学电讯通信硕士offer一枚,"吉林大学, 通信工程, 大四，GPA 76，托福80"
香港大学计算机科学硕士offer一枚,"华中科技大学, 软件工程, 大四，GPA 83，托福95，GRE 322"
香港科技大学电子工程硕士offer一枚,"华中科技大学, 自动化, 大四，GPA 77，托福86"
香港大学电气与电子工程硕士offer一枚,"西安电子科技大学, 电子信息工程, 大四，GPA 80，雅思7"
香港中文大学信息工程全奖PhDoffer一枚,"华南理工大学, 电子信息工程, 大四，GPA 3.7，托福97，GRE 318"
香港科技大学机械工程硕士offer一枚,"西北工业大学, 热能与动力工程, 大四，GPA 3.14，雅思6.5"
香港大学电气与电子工程硕士offer一枚,"华东理工大学, 信息工程, 大四，GPA 80，雅思 6.5"
香港中文大学信息工程硕士offer一枚,"西北农林科技大学, 计算机科学与技术, 大四，GPA 80，雅思6，con雅思6.5"
香港大学能源工程硕士offer一枚,"上海交通大学, 热能与动力工程, 大四，GPA 3.3/4.4，托福80"
香港中文大学营养、食品科学和技术硕士offer一枚,"北京林业大学, 生物技术, 大四，GPA 84，雅思 7"
香港科技大学化学工程及生物分子工程学,"华侨大学, 化学工程与工艺, 大四，GPA 75，雅思6"
香港中文大学信息工程硕士offer一枚,"海南大学, 信息安全, 大四，GPA 83，雅思 6"
香港科技大学电子工程硕士offer一枚,"华中科技大学, 电子封装技术, 大四，GPA 85，托福 81"
香港科技大学电讯通信硕士offer一枚,"华东理工大学, 信息工程, 大四，GPA 80，雅思 6.5"
香港大学计算机科学硕士offer一枚,"北京语言大学, 数字媒体技术, 大四，GPA 88，托福 93，GRE 317"
香港中文大学信息工程硕士offer一枚,"西北工业大学, 电子信息工程, 大四，GPA 78，托福79"
香港科技大学环境工程与管理硕士offer一枚,"北京理工大学, 环境工程, 大四，GPA 80，托福 86"
香港大学电气与电子工程硕士offer一枚,"中国农业大学, 电气工程及其自动化, 大四，GPA 83.8，雅思 6.5"
香港大学机械工程硕士offer一枚,"西北工业大学, 热能与动力工程, 大四，GPA 3.14，雅思6.5"
香港城市大学电子资讯工程学硕士offer一枚,"上海交通大学, 信息工程, 大四，GPA 82，六级 492"
香港理工大学资讯科技硕士offer一枚,"湖南大学, 电子商务, 大四，GPA 2.8，托福 85，多次相关比赛实习"
香港大学电气与电子工程硕士offer一枚,"华北电力大学, 风能与动力工程, 大四，GPA 84.5，雅思 6.5"
香港城市大学建造管理（房地产管理）硕士offer一枚,"中国海洋大学, 工程管理, GPA 79，六级 461"
香港浸会大学绿色科技（能源）硕士offer一枚,"南京理工大学, 机械工程及自动化, 大四，GPA 77，六级518，托福 76，GRE 311"
香港理工大学电机工程硕士offer一枚,"南京航空航天大学, 电气工程与自动化, 大四，GPA 2.9，托福86"
香港城市大学电子资讯工程学硕士offer一枚,"南京理工大学, 信息对抗技术, 大四，GPA 76，托福88"
香港大学食品安全与毒理学硕士offer一枚,"华南理工大学, 食品科学与工程, 大四，GPA 3.6，雅思 6.5"
香港中文大学系统工程与工程管理硕士offer一枚,"中山大学, 信息管理与信息系统, 大四，GPA 3.7，托福89"
香港中文大学信息工程硕士offer一枚,"华东理工大学, 信息工程, 大四，GPA 80，雅思 6.5"
香港科技大学电子工程硕士offer一枚,"上海大学, 通信工程, 大四，GPA 89，雅思 6.5，GRE 320"
香港中文大学机械与自动化工程硕士offer一枚,"华中科技大学, 热能与动力工程, 大四，GPA 81，托福78"
香港浸会大学绿色科技（能源）硕士offer一枚,"吉林大学, 机械制造及自动化, 大四，GPA 72，CET 429"
香港理工大学国际航运与物流管理硕士offer一枚,"集美大学, 交通运输（国际航运管理方向）, 刘同学，集美大学，交通运输（国际航运管理方向），GPA 80+，雅思 6"
香港大学机械工程硕士offer一枚,"哈尔滨工业大学, 材料成型及控制工程, 杨同学，哈尔滨工业大学（威海），材料成型及控制工程，GPA 80.4， 雅思 6"
香港理工大学生物医学工程硕士offer一枚,"东华大学, 应用化学, 王同学，东华大学，应用化学，GPA 78，雅思 6"
香港理工大学生物医学工程硕士offer一枚,"天津大学, 生物科学, 王同学，天津大学，生物科学，GPA 81，雅思 6.5"
香港城市大学电子商务硕士offer一枚,"湖南大学, 电子商务, 付同学，湖南大学，电子商务，GPA 2.8，托福 85"
香港城市大学计算机科学硕士offer一枚,"湖南大学, 电子商务, 付同学，湖南大学，电子商务，GPA 2.8，托福 85"
香港城市大学环境及能源硕士offer一枚,"华侨大学, 化学工程与工艺, 田同学，华侨大学，化学工程与工艺，GPA 75，雅思 6"
香港中文大学生物医学工程硕士offer一枚,"天津大学, 生物科学, 王同学，天津大学，生物科学，GPA 81，雅思 6.5"
香港科技大学化学工程及生物分子工程学硕士offer一枚,"中国矿业大学（徐州）, 化学工程与工艺, 李同学，中国矿业大学（北京），化学工程与工艺，托福 81，GRE 318"
香港科技大学电子工程硕士offer一枚,"四川大学, 测控技术与仪器, 车同学，四川大学，测控技术与仪器，GPA 80.7，托福 92"
香港科技大学电子工程硕士offer一枚,"华北电力大学, 风能与动力工程 , 田同学，华北电力大学，风能与动力工程，GPA 84.5，雅思 6.5"
香港中文大学营养、食品科学和技术硕士offer一枚,"华东师范大学, 化学, L同学，华东师范大学，化学，GPA 3.0，雅思6.5"
香港中文大学生物医学工程硕士offer一枚,"广西大学, 制药工程, P同学，广西大学，GPA 80.1，托福 104，GRE 322"
香港科技大学环境健康与安全硕士offer一枚,"北京林业大学, 生物技术, 胡同学，北京林业大学，生物技术，GPA 84，雅思7"
香港科技大学信息技术硕士offer一枚,"华中科技大学, 软件工程, 李同学，华中科技大学，软件工程，GPA 83，托福 95"
香港城市大学建造管理硕士offer一枚,"南京工程学院, 工程管理, 伍同学，南京工程学院，工程管理， GPA 89， CET-6 455"
香港城市大学工程管理硕士offer一枚,"苏州大学, 工程管理, 吴同学，苏州大学，工程管理，GPA 80，六级?463"
香港城市大学电子资讯工程硕士offer一枚,"华南理工大学, 机械工程及自动化, GPA 3.03，CET-6 491"
香港城市大学电子及资讯工程硕士offer一枚,"重庆邮电大学, 生物医学工程, 何同学，重庆邮电大学，生物医学工程，GPA 78， CET-6 488"
香港城市大学电子及资讯工程硕士offer一枚,"北京理工大学, 光电信息工程, 章同学，北京理工大学，光电信息工程，GPA 76，CET-6 453"
香港科技大学通信工程硕士offer一枚,"电子科技大学, 通信工程, 朱同学，电子科技大学，通信工程，GPA 84，托福?82"
香港中文大学电子商务与物流硕士offer一枚,"湖南大学, 电子商务, 唐同学，湖南大学，电子商务，GPA 83，GMAT 660"
香港城市大学电子及资讯工程硕士offer一枚,"西北工业大学, 电子信息工程, 李同学，西北工业大学，电子信息工程，GPA 78，CET-6 549"
香港中文大学信息工程硕士offer一枚,"华中科技大学, 软件工程, 李同学，华中科技大学，软件工程，GPA 83，托福 90"
香港科技大学工程企业管理硕士offer一枚,"上海交通大学, 自动化, 林同学，上海交通大学，自动化，GPA 80，雅思 6.5"
香港城市大学电子资讯工程学硕士offer一枚,"吉林大学, 通信工程, 毛同学，吉林大学，通信工程，GPA 74，托福 80，六级 458"
香港科技大学集成电路设计offer一枚,"合肥工业大学, 微电子, 徐同学 合肥工业大学，微电子， GPA: 79 IELTS: 6.5"
香港中文大学 机械与自动化工程 offer一枚,"中国矿业大学（徐州）, 机械工程及自动化, 许同学?中国矿业大学，机械工程及自动化， GPA:80 TOEFL:86"
香港大学能源工程专业硕士offer一枚,"东南大学, 热能动力, 唐同学，东南大学，热能动力，GPA 80，托福85"
香港大学电子电气工程硕士offer一枚,"同济大学, 通信工程, 梁同学，同济大学，通信工程，GPA 84，雅思 6"
香港大学机械工程专业理学硕士offer一枚,"重庆大学, 材料加工工程, 刁同学，重庆大学，材料加工工程，GPA 85分"
香港科技大学电讯工程专业理学硕士offer一枚,"北京师范大学, 电子信息科学与技术, 骆同学，北京师范大学，电子信息科学与技术，GPA 77分，六级457"
香港大学电气与电子工程offer一枚,"华北电力大学, 电气工程与自动化, 苏同学，华北电力大学，电气工程与自动化，GPA 80.2 ，托福 81"
香港大学机械工程offer一枚,"上海交通大学, 机械工程及自动化, 马同学，上海交通大学，机械工程及自动化，GPA 77.4，雅思 6"
香港理工大学工程商业管理offer一枚,"同济大学, 车辆工程, 李同学，同济大学，车辆工程，GPA 2.89/5.0"
香港浸会大学绿色技术（能源）硕士 offer一枚,"东华大学, 纺织工程（针织与服装）, 郭同学，东华大学，纺织工程（针织与服装），GPA 78"
香港浸会大学绿色技术硕士offer一枚,"中国海洋大学, 化学, 何同学，中国海洋大学，化学，GPA 78，六级447"
香港科技大学智能楼宇技术和管理理学硕士offer一枚,"长安大学, 建筑设施智能技术, 樊同学，长安大学，建筑设施智能技术，GPA 81，六级468"
香港理工大学工业物流系统offer一枚,"武汉大学, 机械设计制造及其自动化, 饶同学，武汉大学，机械设计制造及其自动化，GPA3.54，雅思6，CET6 506"
香港理工大学电气工程offer一枚,"安徽大学, 电气工程及其自动化, 谢同学，安徽大学，电气工程及其自动化，GPA 82.33，雅思6"
香港理工大学电气工程offer一枚,"华北电力大学, 电气工程与自动化, 苏同学，华北电力大学，电气工程与自动化，GPA80.2， CET-6 468， 托福81"
香港理工大学机械工程offer 一枚,"吉林大学, 机械工程及其自动化, 侯同学，吉林大学，机械工程及其自动化，GPA72分，托福81分"
香港大学机械工程offer一枚,"南京理工大学, 机械工程, 姚同学，南京理工大学，机械工程，GPA77分，雅思6.5"
香港中文大学信息工程offer一枚,"西北工业大学, 电子信息工程, 崔同学，西北工业大学，电子信息工程，GPA83， CET6 480"
香港中文大学计算机科学offer一枚,"天津大学, 计算机科学与技术, 薛同学，天津大学，计算机科学与技术，GPA76分，六级446"
香港理工大学电气工程offer一枚,"华北电力大学, 电气工程及其自动化, 刘同学，华北电力大学，电气工程及其自动化，GPA77分，六级456"
香港中文大学电子商务与物流技术offer一枚,"华东理工大学, 信息管理与信息系统, 李同学，华东理工大学，信息管理与信息系统，GPA86分，六级477"
香港中文大学电子工程offer一枚,"中山大学, 通信工程, 赵同学，中山大学，通信工程，GPA 85分，六级 487"
香港中文大学电子商务与物流技术offer一枚,"北京理工大学, 过程装备与控制工程, 屈同学，北京理工大学，过程装备与控制工程，GPA81分，申请时只有4级成绩"
香港大学计算机科学offer一枚,"上海交通大学, 计算机科学与技术, 陈同学，上海交通大学，计算机科学与技术，GPA 83，托福90分"
香港大学机械工程offer一枚,"天津大学, 材料科学与工程, 蓝同学，天津大学，材料科学与工程，GPA 77分，托福80分"
香港中文大学电子工程offer一枚,"天津大学, 电子信息工程, 李同学，天津大学，电子信息工程，GPA 75分， 六级430"
香港中文大学电子工程offer一枚,"北京化工大学, 电子信息科学与技术, 张同学，北京化工大学，电子科学与技术，GPA 82分，六级546"
香港中文大学电子商务与物流技术offer一枚,"南开大学, 信息管理与信息系统, 张同学，南开大学，信息管理与信息系统，GPA77分，六级436"
香港中文大学电子工程offer一枚,"西南交通大学, 电子科学与技术, 刘同学，西南交通大学，电子科学与技术，GPA73分"
香港科技大学电讯offer一枚,"东南大学, 电子科学与技术, 冯同学，东南大学，电子科学与技术，GPA77分，雅思6"
香港科技大学集成电路设计工程offer一枚,"电子科技大学, 电子信息工程, 杨同学，电子科技大学，电子信息工程，GPA 83分，托福80分"
香港中文大学电子商务与物流技术offer一枚,"中国人民大学, 金融学, 吴同学（香港人），中国人民大学，金融学，GPA73分，六级439"
香港中文大学计算机科学offer一枚,"西南大学, 计算机科学与技术, 王同学，西南大学，计算机科学与技术，GPA87分，六级469"
香港中文大学计算机科学offer一枚,"西北工业大学, 电子信息工程, 杨同学，西北工业大学，电子信息工程，GPA80分，托福85"
香港中文大学信息工程offer一枚,"上海交通大学, 信息工程, 韩同学，上海交通大学，信息工程，GPA 77分，雅思6 六级537"
香港中文大学电子工程offer一枚,"南京理工大学, 电子信息工程, 杨同学，南京理工大学，电子信息工程，GPA 75分， 六级 452"
香港科技大学电讯offer一枚,"上海交通大学, 电子科学与技术, 王同学，上海交通大学，电子科学与技术，GPA75分，雅思6分"
香港城市大学材料工程与纳米技术硕士offer一枚,"天津大学, 材料科学与工程, 蓝同学，天津大学，材料科学与工程，GPA 77分，托福80分"
香港科技大学电子工程offer一枚,"西北工业大学, 电子信息工程, 周同学，西北工业大学，电子信息工程，GPA 78分， 雅思6"
香港中文大学系统工程与工程管理offer一枚,"西南交通大学, 电气工程, 王同学，西南交通大学，电子工程，GPA75分"
香港中文大学生物医学工程offer一枚 ,"南京中医药大学, 中医学, 张同学，南京中医药大学，中医学，GPA 80，六级 438

"
香港科技大学机械工程offer一枚,"武汉大学, 机械设计制造及其自动化, 张同学，武汉大学，机械设计制造及其自动化，GPA 82，六级 470，雅思 6"
